category_id	category_name	subsector	sector	study_visitors	control_visitors	visit_rate_study	visit_rate_control	visit_rate_study_sigma	visit_rate_control_sigma	visit_rate_ratio	visit_rate_ratio_sigma	num_visits_study	num_visits_control	num_visits_study_sigma	num_visits_control_sigma	num_visits_ratio	num_visits_ratio_sigma	visit_duration_study	visit_duration_control	visit_duration_study_sigma	visit_duration_control_sigma	visit_duration_ratio	visit_duration_ratio_sigma	affinity_ratio	affinity_ratio_sigma	visit_share_study	visit_share_control	visit_share_study_sigma	visit_share_control_sigma	visit_share_ratio	visit_share_ratio_sigma
9878	Caseys General Store	Convenience	Auto and Gasoline Service Stations	0	396687	0.0000%	2.2566%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.149	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2402	0.0000	0.0000	-100.00%	0.00%
9879	Casey's Grill and Bar	Casual Dining	Eating Places	0	9	0.0000%	0.0001%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.000	0.000	0.000	-100.00%	0.00%	0.0	10.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9881	Cash Money	Banks and Financial Services	Services	0	150	0.0000%	0.0009%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.560	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9882	Cash Wise	Grocery	Grocery Stores	0	9920	0.0000%	0.0564%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.848	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0052	0.0000	0.0000	-100.00%	0.00%
9883	Cash&Carry Smart Foodservice	Grocery	Grocery Stores	0	11687	0.0000%	0.0665%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.605	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0053	0.0000	0.0000	-100.00%	0.00%
9884	CASHMAX	Banks and Financial Services	Services	0	34	0.0000%	0.0002%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.500	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9885	Casual Male XL	Clothing- Mens	Apparel	0	2934	0.0000%	0.0167%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.331	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0011	0.0000	0.0000	-100.00%	0.00%
9886	Catherines	Clothing- Womens	Apparel	0	8592	0.0000%	0.0489%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.429	0.000	0.000	-100.00%	0.00%	0.0	16.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0035	0.0000	0.0000	-100.00%	0.00%
9887	Cavenders	Clothing	Apparel	0	16566	0.0000%	0.0942%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.238	0.000	0.000	-100.00%	0.00%	0.0	14.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0058	0.0000	0.0000	-100.00%	0.00%
9888	CB2	Home and Housewares	Retail	0	1816	0.0000%	0.0103%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.468	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
9889	Centinela Feed & Pet Supplies	Pets	Retail	0	1136	0.0000%	0.0065%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.550	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9890	Central Market	Grocery	Grocery Stores	0	11446	0.0000%	0.0651%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.751	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0056	0.0000	0.0000	-100.00%	0.00%
9891	Century Theatres	Motion Picture Theaters	Entertainment	0	41467	0.0000%	0.2359%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.530	0.000	0.000	-100.00%	0.00%	0.0	20.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0179	0.0000	0.0000	-100.00%	0.00%
9892	Champps Americana	Casual Dining	Eating Places	0	5220	0.0000%	0.0297%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.398	0.000	0.000	-100.00%	0.00%	0.0	18.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0021	0.0000	0.0000	-100.00%	0.00%
9893	Champs Sports	Footwear	Apparel	0	57379	0.0000%	0.3264%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.356	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0219	0.0000	0.0000	-100.00%	0.00%
9895	Charlestons Restaurant	Casual Dining	Eating Places	0	8123	0.0000%	0.0462%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.507	0.000	0.000	-100.00%	0.00%	0.0	16.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0034	0.0000	0.0000	-100.00%	0.00%
9896	Charlie Browns Steakhouse	Casual Dining	Eating Places	0	1206	0.0000%	0.0069%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.404	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9897	Charming Charlie	Accessories/Jewelry	Apparel	0	6990	0.0000%	0.0398%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.367	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0027	0.0000	0.0000	-100.00%	0.00%
9898	Chase	Banks and Financial Services	Services	0	629060	0.0000%	3.5785%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.675	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2968	0.0000	0.0000	-100.00%	0.00%
9899	Chavez Supermarket	Ethnic Grocer	Grocery Stores	0	1547	0.0000%	0.0088%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.818	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
9900	Check Into Cash	Banks and Financial Services	Services	0	16415	0.0000%	0.0934%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.440	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0067	0.0000	0.0000	-100.00%	0.00%
9901	Cheddars	Casual Dining	Eating Places	0	159803	0.0000%	0.9091%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.294	0.000	0.000	-100.00%	0.00%	0.0	18.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0582	0.0000	0.0000	-100.00%	0.00%
9902	Cheesecake Factory	Casual Dining	Eating Places	0	122303	0.0000%	0.6957%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.296	0.000	0.000	-100.00%	0.00%	0.0	18.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0446	0.0000	0.0000	-100.00%	0.00%
9903	Cherryberry	Bakery/Dessert	Eating Places	0	1901	0.0000%	0.0108%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.348	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0007	0.0000	0.0000	-100.00%	0.00%
9904	Chevrolet	Midscale	Automotive Dealers	0	617190	0.0000%	3.5109%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.647	0.000	0.000	-100.00%	0.00%	0.0	17.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2863	0.0000	0.0000	-100.00%	0.00%
9905	Chevron	Gas Stations	Auto and Gasoline Service Stations	1	1226732	33.3333%	6.9784%	50.0000%	0.0000%	+377.67%	716.50%	6.000	1.979	3.000	0.000	+203.15%	151.58%	13.2	15.6	6.6	0.0	-15.71%	42.15%	+280.53%	329.55%	3.2609	0.6840	1.9868	0.0000	+376.73%	290.46%
9906	Chevy's	Casual Dining	Eating Places	0	9078	0.0000%	0.0516%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.262	0.000	0.000	-100.00%	0.00%	0.0	17.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0032	0.0000	0.0000	-100.00%	0.00%
9907	Chick fil A	QSR	Eating Places	0	1361094	0.0000%	7.7427%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.683	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.6453	0.0000	0.0000	-100.00%	0.00%
9909	Chicken Express	QSR	Eating Places	0	57265	0.0000%	0.3258%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.434	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0231	0.0000	0.0000	-100.00%	0.00%
9910	Chicken Salad Chick	Fast Casual	Eating Places	0	8197	0.0000%	0.0466%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.300	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0030	0.0000	0.0000	-100.00%	0.00%
9911	Chicken Shack	Fast Casual	Eating Places	0	1772	0.0000%	0.0101%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.366	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0007	0.0000	0.0000	-100.00%	0.00%
9912	Chicos	Clothing- Womens	Apparel	0	24637	0.0000%	0.1401%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.370	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0095	0.0000	0.0000	-100.00%	0.00%
9913	Children of America	Education	Childrens Activities	0	2770	0.0000%	0.0158%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.029	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0016	0.0000	0.0000	-100.00%	0.00%
9914	Children's Learning Adventure	Education	Childrens Activities	0	4371	0.0000%	0.0249%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.728	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0021	0.0000	0.0000	-100.00%	0.00%
9915	Childtime	Education	Childrens Activities	0	8847	0.0000%	0.0503%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.105	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0052	0.0000	0.0000	-100.00%	0.00%
9917	Chili's	Casual Dining	Eating Places	0	641484	0.0000%	3.6491%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.428	0.000	0.000	-100.00%	0.00%	0.0	18.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2581	0.0000	0.0000	-100.00%	0.00%
9918	Chillers Microcreamery	Bakery/Dessert	Eating Places	0	437	0.0000%	0.0025%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.272	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
9919	Chipotle	Fast Casual	Eating Places	0	272754	0.0000%	1.5516%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.445	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1111	0.0000	0.0000	-100.00%	0.00%
9920	Choice Markets	Grocery	Grocery Stores	0	9	0.0000%	0.0001%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.556	0.000	0.000	-100.00%	0.00%	0.0	19.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9921	Choice Pet	Pets	Retail	0	353	0.0000%	0.0020%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.501	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9922	Chopt Creative Salad	Fast Casual	Eating Places	0	7523	0.0000%	0.0428%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.510	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0032	0.0000	0.0000	-100.00%	0.00%
9923	Christian Brothers Automotive	Auto Services	Auto and Gasoline Service Stations	0	17484	0.0000%	0.0995%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.393	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0069	0.0000	0.0000	-100.00%	0.00%
9924	Christmas Tree Shops	Discount Stores	Retail	0	18248	0.0000%	0.1038%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.349	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0069	0.0000	0.0000	-100.00%	0.00%
9925	Christopher & Banks	Clothing- Womens	Apparel	0	12339	0.0000%	0.0702%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.345	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0047	0.0000	0.0000	-100.00%	0.00%
9926	Chrysler	Standard	Automotive Dealers	0	494554	0.0000%	2.8133%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.608	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2241	0.0000	0.0000	-100.00%	0.00%
9927	Chuck & Dons Pet Food Outlet	Pets	Retail	0	1059	0.0000%	0.0060%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.328	0.000	0.000	-100.00%	0.00%	0.0	14.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0004	0.0000	0.0000	-100.00%	0.00%
9928	Chuck E Cheese	Casual Dining	Eating Places	0	132147	0.0000%	0.7517%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.276	0.000	0.000	-100.00%	0.00%	0.0	17.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0475	0.0000	0.0000	-100.00%	0.00%
9929	Church's Chicken	QSR	Eating Places	0	157911	0.0000%	0.8983%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.378	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0613	0.0000	0.0000	-100.00%	0.00%
9930	Chuys	Casual Dining	Eating Places	0	50956	0.0000%	0.2899%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.314	0.000	0.000	-100.00%	0.00%	0.0	17.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0189	0.0000	0.0000	-100.00%	0.00%
9931	CIBC	Banks and Financial Services	Services	0	1074	0.0000%	0.0061%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.627	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9932	CiCis Pizza	Casual Dining	Eating Places	0	34211	0.0000%	0.1946%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.288	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0124	0.0000	0.0000	-100.00%	0.00%
9933	CineArts	Motion Picture Theaters	Entertainment	0	315	0.0000%	0.0018%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.333	0.000	0.000	-100.00%	0.00%	0.0	17.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9934	Cinema - Independent	Motion Picture Theaters	Entertainment	1	506898	33.3333%	2.8835%	50.0000%	0.0000%	+1055.99%	1733.99%	4.000	1.516	2.000	0.000	+163.79%	131.89%	23.4	19.6	11.7	0.0	+19.89%	59.94%	+452.21%	478.23%	2.1739	0.2165	13.3333	0.0000	+903.90%	6157.27%
9935	Cinemark	Motion Picture Theaters	Entertainment	0	130762	0.0000%	0.7438%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.420	0.000	0.000	-100.00%	0.00%	0.0	18.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0523	0.0000	0.0000	-100.00%	0.00%
9936	Cineplex Entertainment	Motion Picture Theaters	Entertainment	0	1158	0.0000%	0.0066%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.658	0.000	0.000	-100.00%	0.00%	0.0	18.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9937	Cinepolis	Motion Picture Theaters	Entertainment	0	5437	0.0000%	0.0309%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.391	0.000	0.000	-100.00%	0.00%	0.0	19.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0021	0.0000	0.0000	-100.00%	0.00%
9938	Cinnabon	Bakery/Dessert	Eating Places	0	6236	0.0000%	0.0355%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.319	0.000	0.000	-100.00%	0.00%	0.0	15.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0023	0.0000	0.0000	-100.00%	0.00%
9939	Circle K	Convenience	Auto and Gasoline Service Stations	1	1099682	33.3333%	6.2556%	50.0000%	0.0000%	+432.85%	799.28%	1.000	2.027	0.500	0.000	-50.66%	24.67%	10.6	15.4	5.3	0.0	-31.03%	34.49%	+62.14%	140.42%	0.5435	0.6280	0.3311	0.0000	-13.45%	52.73%
9940	Citgo	Gas Stations	Auto and Gasoline Service Stations	1	812815	33.3333%	4.6238%	50.0000%	0.0000%	+620.91%	1081.37%	2.000	1.866	1.000	0.000	+7.17%	53.58%	12.9	15.5	6.5	0.0	-16.59%	41.70%	+177.95%	240.72%	1.0870	0.4273	0.6623	0.0000	+154.35%	154.97%
9941	Citi	Banks and Financial Services	Services	0	75171	0.0000%	0.4276%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.625	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0344	0.0000	0.0000	-100.00%	0.00%
9942	Citi Trends	Discount Stores	Apparel	0	41901	0.0000%	0.2384%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.397	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0165	0.0000	0.0000	-100.00%	0.00%
9943	City Barbeque and Catering	Fast Casual	Eating Places	0	6453	0.0000%	0.0367%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.285	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0023	0.0000	0.0000	-100.00%	0.00%
9944	City Furniture	Furniture	Retail	0	4563	0.0000%	0.0260%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.481	0.000	0.000	-100.00%	0.00%	0.0	18.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0019	0.0000	0.0000	-100.00%	0.00%
9945	City Market	Grocery	Grocery Stores	0	17172	0.0000%	0.0977%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.190	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0106	0.0000	0.0000	-100.00%	0.00%
9946	City Mattress	Furniture	Retail	0	1374	0.0000%	0.0078%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.515	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0006	0.0000	0.0000	-100.00%	0.00%
9948	CityVet	Pets	Retail	0	756	0.0000%	0.0043%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.571	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0003	0.0000	0.0000	-100.00%	0.00%
9949	Claim Jumper	Casual Dining	Eating Places	0	10808	0.0000%	0.0615%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.240	0.000	0.000	-100.00%	0.00%	0.0	18.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0038	0.0000	0.0000	-100.00%	0.00%
9950	Claires	Accessories/Jewelry	Apparel	0	66574	0.0000%	0.3787%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.395	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0262	0.0000	0.0000	-100.00%	0.00%
9951	Clarion Hotel	Midscale	Hotels	0	119667	0.0000%	0.6807%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.744	0.000	0.000	-100.00%	0.00%	0.0	33.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0588	0.0000	0.0000	-100.00%	0.00%
9952	Clarkson Eyecare	Medical	Services	0	2505	0.0000%	0.0142%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.321	0.000	0.000	-100.00%	0.00%	0.0	14.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
9953	Clothes Mentor	Discount Stores	Apparel	0	4722	0.0000%	0.0269%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.352	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0018	0.0000	0.0000	-100.00%	0.00%
9954	Club Metro USA	Gym and Fitness Facilities	Fitness and Recreation Centers	0	2256	0.0000%	0.0128%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.289	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
9955	Club Monaco	Clothing	Apparel	0	6474	0.0000%	0.0368%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.505	0.000	0.000	-100.00%	0.00%	0.0	14.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0027	0.0000	0.0000	-100.00%	0.00%
9956	Coach	Accessories/Jewelry	Apparel	0	43884	0.0000%	0.2496%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.359	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0168	0.0000	0.0000	-100.00%	0.00%
9957	Coborns	Grocery	Grocery Stores	0	9444	0.0000%	0.0537%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.006	0.000	0.000	-100.00%	0.00%	0.0	15.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0053	0.0000	0.0000	-100.00%	0.00%
9958	Cocos Bakery Restaurants	Casual Dining	Eating Places	0	8115	0.0000%	0.0462%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.364	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0031	0.0000	0.0000	-100.00%	0.00%
9959	Coffee Bean and Tea Leaf	Coffee/Tea	Eating Places	0	22562	0.0000%	0.1283%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.528	0.000	0.000	-100.00%	0.00%	0.0	16.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0097	0.0000	0.0000	-100.00%	0.00%
9960	Coffee Culture	Coffee/Tea	Eating Places	0	32	0.0000%	0.0002%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.625	0.000	0.000	-100.00%	0.00%	0.0	12.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9962	Cold Stone Creamery	Bakery/Dessert	Eating Places	0	54470	0.0000%	0.3099%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.454	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0223	0.0000	0.0000	-100.00%	0.00%
9963	Color Me Mine	Amusement	Childrens Activities	0	7409	0.0000%	0.0421%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.379	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0029	0.0000	0.0000	-100.00%	0.00%
9964	Coltons Steakhouse	Casual Dining	Eating Places	0	15833	0.0000%	0.0901%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.371	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0061	0.0000	0.0000	-100.00%	0.00%
9965	Columbia Bank	Banks and Financial Services	Services	0	6779	0.0000%	0.0386%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.522	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0029	0.0000	0.0000	-100.00%	0.00%
9966	Columbia Sportswear	Clothing	Apparel	0	11764	0.0000%	0.0669%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.232	0.000	0.000	-100.00%	0.00%	0.0	14.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0041	0.0000	0.0000	-100.00%	0.00%
9967	Comfort Inn	Midscale	Hotels	0	465012	0.0000%	2.6453%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.868	0.000	0.000	-100.00%	0.00%	0.0	30.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2447	0.0000	0.0000	-100.00%	0.00%
9968	Comfort Suites	Midscale	Hotels	0	280982	0.0000%	1.5984%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.841	0.000	0.000	-100.00%	0.00%	0.0	30.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1457	0.0000	0.0000	-100.00%	0.00%
